2017-02-12 23:33:35,225 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-0.csv
2017-02-13 01:22:49,264 - ___log_ - INFO - Doing regression 0.89; 2009-51
2017-02-13 01:22:55,441 - ___log_ - INFO - Doing regression 0.99; 2009-51
2017-02-13 01:22:56,188 - ___log_ - INFO - Doing regression 0.47; 2010-53
2017-02-13 01:22:57,491 - ___log_ - INFO - Start pickling; 2009-51
2017-02-13 01:22:57,734 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-52.csv
2017-02-13 01:22:57,734 - ___log_ - INFO - Start loading; 2009-52
2017-02-13 01:23:04,353 - ___log_ - INFO - Doing regression 0.57; 2010-53
2017-02-13 01:23:09,511 - ___log_ - INFO - Doing regression 0.66; 2010-53
2017-02-13 01:23:16,182 - ___log_ - INFO - Doing regression 0.75; 2010-53
2017-02-13 01:23:22,072 - ___log_ - INFO - Doing regression 0.85; 2010-53
2017-02-13 01:23:29,541 - ___log_ - INFO - Doing regression 0.94; 2010-53
2017-02-13 01:23:33,972 - ___log_ - INFO - Start pickling; 2010-53
2017-02-13 01:23:34,233 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-54.csv
2017-02-13 01:23:34,233 - ___log_ - INFO - Start loading; 2010-54
2017-02-13 01:23:35,084 - ___log_ - INFO - Doing regression 0.00; 2009-52
2017-02-13 01:23:41,195 - ___log_ - INFO - Doing regression 0.10; 2009-52
2017-02-13 01:23:48,835 - ___log_ - INFO - Doing regression 0.20; 2009-52
2017-02-13 01:23:57,518 - ___log_ - INFO - Doing regression 0.30; 2009-52
2017-02-13 01:24:02,155 - ___log_ - INFO - Doing regression 0.40; 2009-52
2017-02-13 01:24:08,515 - ___log_ - INFO - Doing regression 0.50; 2009-52
2017-02-13 01:24:16,207 - ___log_ - INFO - Doing regression 0.59; 2009-52
2017-02-13 01:24:19,049 - ___log_ - INFO - Doing regression 0.00; 2010-54
2017-02-13 01:24:23,088 - ___log_ - INFO - Doing regression 0.69; 2009-52
2017-02-13 01:24:27,526 - ___log_ - INFO - Doing regression 0.09; 2010-54
2017-02-13 01:24:32,870 - ___log_ - INFO - Doing regression 0.79; 2009-52
2017-02-13 01:24:35,691 - ___log_ - INFO - Doing regression 0.19; 2010-54
2017-02-13 01:24:39,653 - ___log_ - INFO - Doing regression 0.89; 2009-52
2017-02-13 01:24:43,805 - ___log_ - INFO - Doing regression 0.28; 2010-54
2017-02-13 01:24:46,053 - ___log_ - INFO - Doing regression 0.99; 2009-52
2017-02-13 01:24:47,927 - ___log_ - INFO - Start pickling; 2009-52
2017-02-13 01:24:48,188 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-53.csv
2017-02-13 01:24:48,188 - ___log_ - INFO - Start loading; 2009-53
2017-02-13 01:24:48,476 - ___log_ - INFO - Doing regression 0.38; 2010-54
2017-02-13 01:24:55,962 - ___log_ - INFO - Doing regression 0.47; 2010-54
2017-02-13 01:25:03,785 - ___log_ - INFO - Doing regression 0.57; 2010-54
2017-02-13 01:25:12,320 - ___log_ - INFO - Doing regression 0.66; 2010-54
2017-02-13 01:25:19,464 - ___log_ - INFO - Doing regression 0.75; 2010-54
2017-02-13 01:25:25,348 - ___log_ - INFO - Doing regression 0.85; 2010-54
2017-02-13 01:25:34,129 - ___log_ - INFO - Doing regression 0.94; 2010-54
2017-02-13 01:25:35,372 - ___log_ - INFO - Doing regression 0.00; 2009-53
2017-02-13 01:25:37,770 - ___log_ - INFO - Start pickling; 2010-54
2017-02-13 01:25:38,009 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-55.csv
2017-02-13 01:25:38,010 - ___log_ - INFO - Start loading; 2010-55
2017-02-13 01:25:42,688 - ___log_ - INFO - Doing regression 0.10; 2009-53
2017-02-13 01:25:48,115 - ___log_ - INFO - Doing regression 0.20; 2009-53
2017-02-13 01:25:58,896 - ___log_ - INFO - Doing regression 0.30; 2009-53
2017-02-13 01:26:06,733 - ___log_ - INFO - Doing regression 0.40; 2009-53
2017-02-13 01:26:16,767 - ___log_ - INFO - Doing regression 0.50; 2009-53
2017-02-13 01:26:18,410 - ___log_ - INFO - Doing regression 0.00; 2010-55
2017-02-13 01:26:24,844 - ___log_ - INFO - Doing regression 0.09; 2010-55
2017-02-13 01:26:25,373 - ___log_ - INFO - Doing regression 0.59; 2009-53
2017-02-13 01:26:33,170 - ___log_ - INFO - Doing regression 0.19; 2010-55
2017-02-13 01:26:36,149 - ___log_ - INFO - Doing regression 0.69; 2009-53
2017-02-13 01:26:39,516 - ___log_ - INFO - Doing regression 0.28; 2010-55
2017-02-13 01:26:43,421 - ___log_ - INFO - Doing regression 0.79; 2009-53
2017-02-13 01:26:46,468 - ___log_ - INFO - Doing regression 0.38; 2010-55
2017-02-13 01:26:51,110 - ___log_ - INFO - Doing regression 0.89; 2009-53
2017-02-13 01:26:52,061 - ___log_ - INFO - Doing regression 0.47; 2010-55
2017-02-13 01:26:58,201 - ___log_ - INFO - Doing regression 0.57; 2010-55
2017-02-13 01:27:00,274 - ___log_ - INFO - Doing regression 0.99; 2009-53
2017-02-13 01:27:01,601 - ___log_ - INFO - Start pickling; 2009-53
2017-02-13 01:27:01,890 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-54.csv
2017-02-13 01:27:01,891 - ___log_ - INFO - Start loading; 2009-54
2017-02-13 01:27:04,489 - ___log_ - INFO - Doing regression 0.66; 2010-55
2017-02-13 01:27:11,394 - ___log_ - INFO - Doing regression 0.75; 2010-55
2017-02-13 01:27:17,694 - ___log_ - INFO - Doing regression 0.85; 2010-55
2017-02-13 01:27:25,914 - ___log_ - INFO - Doing regression 0.94; 2010-55
2017-02-13 01:27:29,525 - ___log_ - INFO - Start pickling; 2010-55
2017-02-13 01:27:29,704 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-56.csv
2017-02-13 01:27:29,704 - ___log_ - INFO - Start loading; 2010-56
2017-02-13 01:27:38,623 - ___log_ - INFO - Doing regression 0.00; 2009-54
2017-02-13 01:27:46,497 - ___log_ - INFO - Doing regression 0.10; 2009-54
2017-02-13 01:27:53,956 - ___log_ - INFO - Doing regression 0.20; 2009-54
2017-02-13 01:28:03,030 - ___log_ - INFO - Doing regression 0.30; 2009-54
2017-02-13 01:28:10,406 - ___log_ - INFO - Doing regression 0.40; 2009-54
2017-02-13 01:28:11,278 - ___log_ - INFO - Doing regression 0.00; 2010-56
2017-02-13 01:28:19,392 - ___log_ - INFO - Doing regression 0.50; 2009-54
2017-02-13 01:28:21,827 - ___log_ - INFO - Doing regression 0.09; 2010-56
2017-02-13 01:28:25,072 - ___log_ - INFO - Doing regression 0.59; 2009-54
2017-02-13 01:28:25,562 - ___log_ - INFO - Doing regression 0.19; 2010-56
2017-02-13 01:28:30,121 - ___log_ - INFO - Doing regression 0.28; 2010-56
2017-02-13 01:28:31,471 - ___log_ - INFO - Doing regression 0.69; 2009-54
2017-02-13 01:28:38,998 - ___log_ - INFO - Doing regression 0.79; 2009-54
2017-02-13 01:28:39,653 - ___log_ - INFO - Doing regression 0.38; 2010-56
2017-02-13 01:28:44,886 - ___log_ - INFO - Doing regression 0.89; 2009-54
2017-02-13 01:28:49,619 - ___log_ - INFO - Doing regression 0.47; 2010-56
2017-02-13 01:28:49,692 - ___log_ - INFO - Doing regression 0.99; 2009-54
2017-02-13 01:28:51,024 - ___log_ - INFO - Start pickling; 2009-54
2017-02-13 01:28:51,249 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-55.csv
2017-02-13 01:28:51,250 - ___log_ - INFO - Start loading; 2009-55
2017-02-13 01:28:54,636 - ___log_ - INFO - Doing regression 0.57; 2010-56
2017-02-13 01:29:02,387 - ___log_ - INFO - Doing regression 0.66; 2010-56
2017-02-13 01:29:08,492 - ___log_ - INFO - Doing regression 0.75; 2010-56
2017-02-13 01:29:13,980 - ___log_ - INFO - Doing regression 0.85; 2010-56
2017-02-13 01:29:19,772 - ___log_ - INFO - Doing regression 0.94; 2010-56
2017-02-13 01:29:24,390 - ___log_ - INFO - Start pickling; 2010-56
2017-02-13 01:29:24,629 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-57.csv
2017-02-13 01:29:24,630 - ___log_ - INFO - Start loading; 2010-57
2017-02-13 01:29:29,508 - ___log_ - INFO - Doing regression 0.00; 2009-55
2017-02-13 01:29:34,866 - ___log_ - INFO - Doing regression 0.10; 2009-55
2017-02-13 01:29:39,853 - ___log_ - INFO - Doing regression 0.20; 2009-55
2017-02-13 01:29:45,760 - ___log_ - INFO - Doing regression 0.30; 2009-55
2017-02-13 01:29:55,423 - ___log_ - INFO - Doing regression 0.40; 2009-55
2017-02-13 01:30:04,110 - ___log_ - INFO - Doing regression 0.50; 2009-55
2017-02-13 01:30:06,649 - ___log_ - INFO - Doing regression 0.00; 2010-57
2017-02-13 01:30:12,453 - ___log_ - INFO - Doing regression 0.59; 2009-55
2017-02-13 01:30:16,160 - ___log_ - INFO - Doing regression 0.09; 2010-57
2017-02-13 01:30:18,843 - ___log_ - INFO - Doing regression 0.69; 2009-55
2017-02-13 01:30:21,774 - ___log_ - INFO - Doing regression 0.19; 2010-57
2017-02-13 01:30:27,236 - ___log_ - INFO - Doing regression 0.79; 2009-55
2017-02-13 01:30:31,561 - ___log_ - INFO - Doing regression 0.28; 2010-57
2017-02-13 01:30:34,081 - ___log_ - INFO - Doing regression 0.89; 2009-55
2017-02-13 01:30:38,677 - ___log_ - INFO - Doing regression 0.38; 2010-57
2017-02-13 01:30:41,474 - ___log_ - INFO - Doing regression 0.99; 2009-55
2017-02-13 01:30:41,819 - ___log_ - INFO - Start pickling; 2009-55
2017-02-13 01:30:42,032 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-56.csv
2017-02-13 01:30:42,032 - ___log_ - INFO - Start loading; 2009-56
2017-02-13 01:30:44,526 - ___log_ - INFO - Doing regression 0.47; 2010-57
2017-02-13 01:30:58,184 - ___log_ - INFO - Doing regression 0.57; 2010-57
2017-02-13 01:31:01,237 - ___log_ - INFO - Doing regression 0.66; 2010-57
2017-02-13 01:31:08,243 - ___log_ - INFO - Doing regression 0.75; 2010-57
2017-02-13 01:31:16,693 - ___log_ - INFO - Doing regression 0.85; 2010-57
2017-02-13 01:31:23,066 - ___log_ - INFO - Doing regression 0.94; 2010-57
2017-02-13 01:31:25,655 - ___log_ - INFO - Start pickling; 2010-57
2017-02-13 01:31:25,947 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-58.csv
2017-02-13 01:31:25,947 - ___log_ - INFO - Start loading; 2010-58
2017-02-13 01:31:27,231 - ___log_ - INFO - Doing regression 0.00; 2009-56
2017-02-13 01:31:37,303 - ___log_ - INFO - Doing regression 0.10; 2009-56
2017-02-13 01:31:44,707 - ___log_ - INFO - Doing regression 0.20; 2009-56
2017-02-13 01:31:54,317 - ___log_ - INFO - Doing regression 0.30; 2009-56
2017-02-13 01:32:02,339 - ___log_ - INFO - Doing regression 0.40; 2009-56
2017-02-13 01:32:03,929 - ___log_ - INFO - Doing regression 0.00; 2010-58
2017-02-13 01:32:08,458 - ___log_ - INFO - Doing regression 0.50; 2009-56
2017-02-13 01:32:13,166 - ___log_ - INFO - Doing regression 0.09; 2010-58
2017-02-13 01:32:18,348 - ___log_ - INFO - Doing regression 0.59; 2009-56
2017-02-13 01:32:18,811 - ___log_ - INFO - Doing regression 0.19; 2010-58
2017-02-13 01:32:25,183 - ___log_ - INFO - Doing regression 0.69; 2009-56
2017-02-13 01:32:25,312 - ___log_ - INFO - Doing regression 0.28; 2010-58
2017-02-13 01:32:29,728 - ___log_ - INFO - Doing regression 0.79; 2009-56
2017-02-13 01:32:33,409 - ___log_ - INFO - Doing regression 0.38; 2010-58
2017-02-13 01:32:38,014 - ___log_ - INFO - Doing regression 0.89; 2009-56
2017-02-13 01:32:39,667 - ___log_ - INFO - Doing regression 0.47; 2010-58
2017-02-13 01:32:45,942 - ___log_ - INFO - Doing regression 0.57; 2010-58
2017-02-13 01:32:47,896 - ___log_ - INFO - Doing regression 0.99; 2009-56
2017-02-13 01:32:48,999 - ___log_ - INFO - Start pickling; 2009-56
2017-02-13 01:32:49,250 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-57.csv
2017-02-13 01:32:49,250 - ___log_ - INFO - Start loading; 2009-57
2017-02-13 01:32:50,557 - ___log_ - INFO - Doing regression 0.66; 2010-58
2017-02-13 01:32:56,748 - ___log_ - INFO - Doing regression 0.75; 2010-58
2017-02-13 01:33:03,629 - ___log_ - INFO - Doing regression 0.85; 2010-58
2017-02-13 01:33:09,019 - ___log_ - INFO - Doing regression 0.94; 2010-58
2017-02-13 01:33:13,101 - ___log_ - INFO - Start pickling; 2010-58
2017-02-13 01:33:13,285 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-59.csv
2017-02-13 01:33:13,285 - ___log_ - INFO - Start loading; 2010-59
2017-02-13 01:33:24,444 - ___log_ - INFO - Doing regression 0.00; 2009-57
2017-02-13 01:33:28,647 - ___log_ - INFO - Doing regression 0.10; 2009-57
2017-02-13 01:33:38,443 - ___log_ - INFO - Doing regression 0.20; 2009-57
2017-02-13 01:33:44,099 - ___log_ - INFO - Doing regression 0.30; 2009-57
2017-02-13 01:33:51,697 - ___log_ - INFO - Doing regression 0.40; 2009-57
2017-02-13 01:33:55,076 - ___log_ - INFO - Doing regression 0.00; 2010-59
2017-02-13 01:33:58,559 - ___log_ - INFO - Doing regression 0.50; 2009-57
2017-02-13 01:34:04,957 - ___log_ - INFO - Doing regression 0.09; 2010-59
2017-02-13 01:34:09,232 - ___log_ - INFO - Doing regression 0.59; 2009-57
2017-02-13 01:34:14,100 - ___log_ - INFO - Doing regression 0.19; 2010-59
2017-02-13 01:34:18,318 - ___log_ - INFO - Doing regression 0.69; 2009-57
2017-02-13 01:34:19,062 - ___log_ - INFO - Doing regression 0.28; 2010-59
2017-02-13 01:34:26,302 - ___log_ - INFO - Doing regression 0.79; 2009-57
2017-02-13 01:34:27,443 - ___log_ - INFO - Doing regression 0.38; 2010-59
2017-02-13 01:34:31,009 - ___log_ - INFO - Doing regression 0.89; 2009-57
2017-02-13 01:34:34,945 - ___log_ - INFO - Doing regression 0.47; 2010-59
2017-02-13 01:34:35,625 - ___log_ - INFO - Doing regression 0.99; 2009-57
2017-02-13 01:34:35,925 - ___log_ - INFO - Start pickling; 2009-57
2017-02-13 01:34:36,120 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-58.csv
2017-02-13 01:34:36,120 - ___log_ - INFO - Start loading; 2009-58
2017-02-13 01:34:40,664 - ___log_ - INFO - Doing regression 0.57; 2010-59
2017-02-13 01:34:46,090 - ___log_ - INFO - Doing regression 0.66; 2010-59
2017-02-13 01:34:53,301 - ___log_ - INFO - Doing regression 0.75; 2010-59
2017-02-13 01:34:59,699 - ___log_ - INFO - Doing regression 0.85; 2010-59
2017-02-13 01:35:04,347 - ___log_ - INFO - Doing regression 0.94; 2010-59
2017-02-13 01:35:08,311 - ___log_ - INFO - Start pickling; 2010-59
2017-02-13 01:35:08,501 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-6.csv
2017-02-13 01:35:08,501 - ___log_ - INFO - Start loading; 2010-6
2017-02-13 01:35:15,024 - ___log_ - INFO - Doing regression 0.00; 2009-58
2017-02-13 01:35:21,608 - ___log_ - INFO - Doing regression 0.10; 2009-58
2017-02-13 01:35:27,776 - ___log_ - INFO - Doing regression 0.20; 2009-58
2017-02-13 01:35:33,793 - ___log_ - INFO - Doing regression 0.30; 2009-58
2017-02-13 01:35:42,161 - ___log_ - INFO - Doing regression 0.40; 2009-58
2017-02-13 01:35:49,440 - ___log_ - INFO - Doing regression 0.50; 2009-58
2017-02-13 01:35:50,918 - ___log_ - INFO - Doing regression 0.00; 2010-6
2017-02-13 01:35:58,004 - ___log_ - INFO - Doing regression 0.59; 2009-58
2017-02-13 01:35:59,063 - ___log_ - INFO - Doing regression 0.09; 2010-6
2017-02-13 01:36:05,230 - ___log_ - INFO - Doing regression 0.69; 2009-58
2017-02-13 01:36:06,191 - ___log_ - INFO - Doing regression 0.19; 2010-6
2017-02-13 01:36:11,817 - ___log_ - INFO - Doing regression 0.28; 2010-6
2017-02-13 01:36:13,414 - ___log_ - INFO - Doing regression 0.79; 2009-58
2017-02-13 01:36:18,099 - ___log_ - INFO - Doing regression 0.37; 2010-6
2017-02-13 01:36:21,146 - ___log_ - INFO - Doing regression 0.89; 2009-58
2017-02-13 01:36:26,780 - ___log_ - INFO - Doing regression 0.47; 2010-6
2017-02-13 01:36:28,782 - ___log_ - INFO - Doing regression 0.99; 2009-58
2017-02-13 01:36:29,416 - ___log_ - INFO - Start pickling; 2009-58
2017-02-13 01:36:29,612 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-59.csv
2017-02-13 01:36:29,613 - ___log_ - INFO - Start loading; 2009-59
2017-02-13 01:36:36,416 - ___log_ - INFO - Doing regression 0.56; 2010-6
2017-02-13 01:36:41,665 - ___log_ - INFO - Doing regression 0.65; 2010-6
2017-02-13 01:36:48,740 - ___log_ - INFO - Doing regression 0.75; 2010-6
2017-02-13 01:36:56,022 - ___log_ - INFO - Doing regression 0.84; 2010-6
2017-02-13 01:37:01,915 - ___log_ - INFO - Doing regression 0.93; 2010-6
2017-02-13 01:37:05,020 - ___log_ - INFO - Start pickling; 2010-6
2017-02-13 01:37:05,279 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-7.csv
2017-02-13 01:37:05,279 - ___log_ - INFO - Start loading; 2010-7
2017-02-13 01:37:09,929 - ___log_ - INFO - Doing regression 0.00; 2009-59
2017-02-13 01:37:18,704 - ___log_ - INFO - Doing regression 0.10; 2009-59
2017-02-13 01:37:25,799 - ___log_ - INFO - Doing regression 0.20; 2009-59
2017-02-13 01:37:32,152 - ___log_ - INFO - Doing regression 0.30; 2009-59
2017-02-13 01:37:46,034 - ___log_ - INFO - Doing regression 0.40; 2009-59
2017-02-13 01:37:51,770 - ___log_ - INFO - Doing regression 0.00; 2010-7
2017-02-13 01:37:54,495 - ___log_ - INFO - Doing regression 0.50; 2009-59
2017-02-13 01:37:57,637 - ___log_ - INFO - Doing regression 0.09; 2010-7
2017-02-13 01:38:01,173 - ___log_ - INFO - Doing regression 0.59; 2009-59
2017-02-13 01:38:04,784 - ___log_ - INFO - Doing regression 0.19; 2010-7
2017-02-13 01:38:05,673 - ___log_ - INFO - Doing regression 0.69; 2009-59
2017-02-13 01:38:10,408 - ___log_ - INFO - Doing regression 0.79; 2009-59
2017-02-13 01:38:15,616 - ___log_ - INFO - Doing regression 0.28; 2010-7
2017-02-13 01:38:23,486 - ___log_ - INFO - Doing regression 0.37; 2010-7
2017-02-13 01:38:23,905 - ___log_ - INFO - Doing regression 0.89; 2009-59
2017-02-13 01:38:33,766 - ___log_ - INFO - Doing regression 0.47; 2010-7
2017-02-13 01:38:33,857 - ___log_ - INFO - Doing regression 0.99; 2009-59
2017-02-13 01:38:34,413 - ___log_ - INFO - Start pickling; 2009-59
2017-02-13 01:38:34,633 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-6.csv
2017-02-13 01:38:34,633 - ___log_ - INFO - Start loading; 2009-6
2017-02-13 01:38:44,299 - ___log_ - INFO - Doing regression 0.56; 2010-7
2017-02-13 01:38:50,531 - ___log_ - INFO - Doing regression 0.65; 2010-7
2017-02-13 01:38:57,167 - ___log_ - INFO - Doing regression 0.75; 2010-7
2017-02-13 01:39:04,495 - ___log_ - INFO - Doing regression 0.84; 2010-7
2017-02-13 01:39:10,526 - ___log_ - INFO - Doing regression 0.00; 2009-6
2017-02-13 01:39:11,215 - ___log_ - INFO - Doing regression 0.93; 2010-7
2017-02-13 01:39:19,550 - ___log_ - INFO - Doing regression 0.10; 2009-6
2017-02-13 01:39:20,088 - ___log_ - INFO - Start pickling; 2010-7
2017-02-13 01:39:20,322 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-8.csv
2017-02-13 01:39:20,322 - ___log_ - INFO - Start loading; 2010-8
2017-02-13 01:39:24,524 - ___log_ - INFO - Doing regression 0.20; 2009-6
2017-02-13 01:39:32,298 - ___log_ - INFO - Doing regression 0.29; 2009-6
2017-02-13 01:39:40,696 - ___log_ - INFO - Doing regression 0.39; 2009-6
2017-02-13 01:39:46,768 - ___log_ - INFO - Doing regression 0.49; 2009-6
2017-02-13 01:39:50,494 - ___log_ - INFO - Doing regression 0.59; 2009-6
2017-02-13 01:39:55,568 - ___log_ - INFO - Doing regression 0.69; 2009-6
2017-02-13 01:40:02,136 - ___log_ - INFO - Doing regression 0.00; 2010-8
2017-02-13 01:40:03,049 - ___log_ - INFO - Doing regression 0.78; 2009-6
2017-02-13 01:40:11,808 - ___log_ - INFO - Doing regression 0.09; 2010-8
2017-02-13 01:40:14,655 - ___log_ - INFO - Doing regression 0.88; 2009-6
2017-02-13 01:40:19,161 - ___log_ - INFO - Doing regression 0.19; 2010-8
2017-02-13 01:40:22,260 - ___log_ - INFO - Doing regression 0.98; 2009-6
2017-02-13 01:40:22,778 - ___log_ - INFO - Start pickling; 2009-6
2017-02-13 01:40:22,980 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-7.csv
2017-02-13 01:40:22,980 - ___log_ - INFO - Start loading; 2009-7
2017-02-13 01:40:26,122 - ___log_ - INFO - Doing regression 0.28; 2010-8
2017-02-13 01:40:32,038 - ___log_ - INFO - Doing regression 0.37; 2010-8
2017-02-13 01:40:38,982 - ___log_ - INFO - Doing regression 0.47; 2010-8
2017-02-13 01:40:43,367 - ___log_ - INFO - Doing regression 0.56; 2010-8
2017-02-13 01:40:52,484 - ___log_ - INFO - Doing regression 0.65; 2010-8
2017-02-13 01:40:57,320 - ___log_ - INFO - Doing regression 0.75; 2010-8
